id	unitCode	title	media_count	media_id	object_type	medium	artist	date	topics
edanmdm-saam_1991.56.193	SAAM	Temple of Mercury	1.0	SAAM-1991.56.193_1	Painting	pencil and watercolor on paper mounted on paper	Miner Kilbourne Kellogg, born Manlius Square, NY 1814-died Toledo, OH 1889	1844	Water|Landscapes|Boats and boating|Architecture|Temple|Ships|Temple of Mercury
edanmdm-saam_1965.33.1	SAAM	The Dodo and Given	1.0	SAAM-1965.33.1_1	Painting	oil on canvas	Henrik Gronvold, British, born 1858-died 1940	1905	Landscapes|Reptile|Marshes|Animals|Parrot|Lizards|Dodo|Given|Birds
edanmdm-saam_1967.7.5	SAAM	Untitled	1.0	SAAM-1967.7.5_1	Painting	watercolor on paper	Fidelia Bridges, born Salem, MA 1835-died Canaan, CT 1923	ca. 1876	Landscapes|Plains
edanmdm-saam_1913.11.2	SAAM	Bell Foundry, Germany	1.0	SAAM-1913.11.2_1	Painting	oil on paperboard	Walter Shirlaw, born Paisley, Scotland 1838-died Madrid, Spain 1909	ca. 1874	Industrialization|Architecture|Tools|Foundry
edanmdm-saam_1974.69.16	SAAM	Syrinx, Par Maziere, 1689; Bassin d'Apollon	1.0	SAAM-1974.69.16_1	Painting	oil on wood	Carroll Beckwith, born Hannibal, MO 1852-died New York City 1917	1913	Landscapes|Fountain|Monuments|Bassin d'Apollon|Syrinx|Versailles|Mythology|Statues
edanmdm-saam_1983.90.218	SAAM	Quebec	1.0	SAAM-1983.90.218_1	Painting	oil on canvas	Preston Dickinson, born New York City 1889-died Irun, Spain 1930	ca. 1925	Mountains|Landscapes|Architecture|Autumn|Domestic|Cities and towns|Cityscapes|Seasons
edanmdm-saam_1987.61.2	SAAM	From the Shawangunk Mountains	1.0	SAAM-1987.61.2_1	Painting	oil on canvas on panel	Sanford Robinson Gifford, born Greenfield, NY 1823-died New York City 1880	1823-1880	Mountains|Shawangunk Mountains|Landscapes
edanmdm-saam_1950.2.27B	SAAM	Curled Dead Leaf Mimicking Sphinx Caterpillar, study for book Concealing Coloration in the Animal Kingdom	1.0	SAAM-1950.2.27B_1	Painting	watercolor	Louis Agassiz Fuertes, born Ithaca, NY 1874-died Unadilla, NY 1927	n.d.	Leaves|Animals|Insects|Caterpillars|Foliage
edanmdm-saam_1983.95.97	SAAM	Untitled (sailboat in river)	1.0	SAAM-1983.95.97_1	Painting	oil on board	Edward Mitchell Bannister, born St. Andrews, New Brunswick, Canada 1828-died Providence, RI 1901	1876	Mountains|Landscapes|Boats and boating|Architecture|Sailboats|Rivers
edanmdm-saam_1966.67	SAAM	Autumn Landscape	1.0	SAAM-1966.67_1	Painting	watercolor and pencil on paperboard	Louis M. Eilshemius, born Arlington, NJ 1864-died New York City 1941	ca. 1886-1887	Landscapes|Autumn|Forests and forestry|Seasons
edanmdm-saam_1968.64.2	SAAM	Rocky Cove	1.0	SAAM-1968.64.2_1	Painting	watercolor and gouache on paper	William Trost Richards, born Philadelphia, PA 1833-died Newport, RI 1905	1876	Landscapes|Boats and boating|Coasts|Architecture|Sailboats|Rocks|Waterscapes|Sea
edanmdm-saam_1966.50	SAAM	Catskill Creek	1.0	SAAM-1966.50_1	Painting	oil on canvas	Jasper Francis Cropsey, born Rossville, NY 1823-died Hastings-on-Hudson, NY 1900	1850	Weather|Mountains|Landscapes|Autumn|Catskill Mountains|Cloud|Rivers|Seasons
edanmdm-saam_1981.189	SAAM	Disputed Game	1.0	SAAM-1981.189_1	Painting	oil on canvas	Thomas Hewes Hinckley, born Milton, MA 1813-died Milton, MA 1896	1850	Water|Landscapes|Animals|Evil|Violence|State of being|Birds|Forests and forestry|Hawk
edanmdm-saam_1983.95.25	SAAM	Mountain Landscape, Highlands, North Carolina	1.0	SAAM-1983.95.25_1	Painting	watercolor, pencil, and colored pencil on paper mounted on paperboard	Henry Ossawa Tanner, born Pittsburgh, PA 1859-died Paris, France 1937	1889	Mountains|Landscapes|Highlands
edanmdm-saam_1973.139	SAAM	Washington, D.C.	1.0	SAAM-1973.139_1	Painting	watercolor and pencil on paper	De Lancey Gill, born Chester, SC 1859-died Alexandria, VA 1940	1888	Landscapes|Roads|Architecture|Government|Domestic|U. S. Capitol|Dwellings
edanmdm-saam_1968.19.5	SAAM	Landscape, Bridge, Huntingdon Valley	1.0	SAAM-1968.19.5_1	Painting	oil on canvas	H. Lyman Saÿen, born Philadelphia, PA 1875-died Philadelphia, PA 1918	ca. 1915-1916	Bridges|Trees|Landscapes|Architecture|Valleys|Huntingdon Valley
edanmdm-saam_1975.57	SAAM	Flight into Egypt	1.0	SAAM-1975.57_1	Painting	oil on canvas	Robert Loftin Newman, born Richmond, VA 1827-died New York City 1912	n.d.	Animals|Donkey|Mary, Blessed Virgin, Saint|Joseph|Religion|Flight of Jesus Christ into Egypt|Bible, N.T.|Jesus Christ
edanmdm-saam_1959.10.5	SAAM	The Progress of Civilization: Science and Art (mural study, State Capitol, Des Moines, Iowa)	1.0	SAAM-1959.10.5_2	Painting	oil on canvas	Kenyon Cox, born Warren, OH 1856-died New York City 1919	1905-1906	Landscapes|Mural study|Books and reading|Globe|Allegory|Arts and sciences
edanmdm-saam_1929.6.51	SAAM	Appledore No. 2	1.0	SAAM-1929.6.51_1	Painting	watercolor on paper	Childe Hassam, born Dorchester, MA 1859-died East Hampton, NY 1935	1912	Landscapes|Rocks
edanmdm-saam_1929.6.92	SAAM	Christ Appearing to Mary	1.0	SAAM-1929.6.92_1	Painting	oil on canvas mounted on fiberboard	Albert Pinkham Ryder, born New Bedford, MA 1847-died New York City 1917	ca. 1885	Landscapes|Vision|Religion|State of being|Saints|St. Mary Magdalen|Bible, N.T.|Time|Sunrise|Jesus Christ
edanmdm-saam_2020.20.207	SAAM	Mount Vernon	1.0	SAAM-2020.20.207_1	Painting	oil on canvas	"Frances Mary ""Jennie"" Bellows Millard, born Rockingham, VT 1816-died Troy, NY 1853"	ca. 1850	Boats and boating|Landscapes|Architecture|Mount Vernon|Domestic|Rivers
edanmdm-saam_1985.66.375	SAAM	Prairie Bluffs Burning	1.0	SAAM-1985.66.375_1	Painting	oil on canvas	George Catlin, born Wilkes-Barre, PA 1796-died Jersey City, NJ 1872	1832	Mountains|Landscapes|Animals|Disasters|Fire|Lakes|Plains
edanmdm-saam_1994.82	SAAM	Landscape	1.0	SAAM-1994.82_1	Painting	oil on canvas	Charles H. Moore, born New York City 1840-died Hampshire, England 1930	1859	Landscapes|Animals|Autumn|Cattle|Sheep|Seasons
edanmdm-saam_1909.7.65	SAAM	End of Winter	1.0	SAAM-1909.7.65_1	Painting	oil on canvas	John Henry Twachtman, born Cincinnati, OH 1853-died Gloucester, MA 1902	after 1889	Landscapes|Stream|Seasons|Rivers|Spring|Greenwich
edanmdm-saam_1962.13.19	SAAM	St. Peters Church, Cambridge, England	1.0	SAAM-1962.13.19_1	Painting	watercolor	Cass Gilbert, born Zanesville, OH 1858-died Brockenhurst, England 1934	1880	Animals|Architecture|St. Peter's Church|Religion|Birds|Cityscapes|Cambridge|Church buildings
edanmdm-saam_1983.95.63	SAAM	Landscape	1.0	SAAM-1983.95.63_1	Painting	oil on canvas	Edward Mitchell Bannister, born St. Andrews, New Brunswick, Canada 1828-died Providence, RI 1901	1895	Landscapes|Animals|Farms|Cattle|Lakes
edanmdm-saam_1962.13.34	SAAM	Temple of Neptune, Paestum	1.0	SAAM-1962.13.34_1	Painting	watercolor and pencil on paper	Cass Gilbert, born Zanesville, OH 1858-died Brockenhurst, England 1934	1898	Paestum|Ruins|Landscapes|Architecture|Temple|Temple of Neptune
edanmdm-saam_1952.13.83A	SAAM	Still Life with Fruit, Oysters, and Wine	1.0	SAAM-1952.13.83A_1	Painting	oil on canvas	Everhart Kuhn, n.d.	ca. 1865	Wine and wine making|Apple|Animals|Fruit|Grape|Foodstuff|Mollusks|Dish|Lemon
edanmdm-saam_1980.13	SAAM	Frog	1.0	SAAM-1980.13_1	Painting	watercolor on paper	Abbott Handerson Thayer, born Boston, MA 1849-died Dublin, NH 1921	ca. 1910-1915	Frogs|Animals|Amphibians
edanmdm-saam_1962.13.5	SAAM	Cathedral Cloister at Le Puy	1.0	SAAM-1962.13.5_1	Painting	watercolor, pencil and charcoal on paper	Cass Gilbert, born Zanesville, OH 1858-died Brockenhurst, England 1934	1929	Cathedral of Notre Dame|Landscapes|Le Puy|Architecture|Cloister|Religion|Detail
edanmdm-saam_1909.7.20	SAAM	The Close of Day	1.0	SAAM-1909.7.20_1	Painting	oil on canvas	Charles Melville Dewey, born Lowville, NY 1849-died New York City 1937	n.d.	Landscapes|Roads|Evening|Time
edanmdm-saam_1974.69.15	SAAM	Arcade of the Grand Trianon, Versailles	1.0	SAAM-1974.69.15_1	Painting	oil on canvas	Carroll Beckwith, born Hannibal, MO 1852-died New York City 1917	1913	Grand Trianon|Landscapes|Architecture|Versailles Gardens|Versailles|Castles|Parks
edanmdm-saam_1983.95.214	SAAM	Haystacks	1.0	SAAM-1983.95.214_1	Painting	oil on canvas	Henry Ossawa Tanner, born Pittsburgh, PA 1859-died Paris, France 1937	ca. 1930	Landscapes|Architecture|Farms|Vehicles|Cart
edanmdm-saam_1983.95.82	SAAM	Sunset Scene	1.0	SAAM-1983.95.82_1	Painting	oil on wood	Edward Mitchell Bannister, born St. Andrews, New Brunswick, Canada 1828-died Providence, RI 1901	ca. 1875-1885	Sunset|Boats and boating|Landscapes|Coasts|Architecture|Sailboats|Time|Waterscapes
edanmdm-saam_1983.83.188	SAAM	Bay at Nevin, Wales	1.0	SAAM-1983.83.188_1	Painting	watercolor on paper	George Elbert Burr, born Monroe Falls, OH 1859-died Phoenix, AZ 1939	1899	Landscapes|Wales|Beaches|Bay|Waterscapes|Nevin
edanmdm-saam_1909.7.10	SAAM	Sunset, San Giorgio, Venice	1.0	SAAM-1909.7.10_1	Painting	oil on canvas mounted on fiberboard	William Gedney Bunce, born Hartford, CT 1840-died Hartford, CT 1916	n.d.	Sunset|Boats and boating|Architecture|Canals|Religion|Cityscapes|Time|Waterscapes|Church buildings|Grand Canal
edanmdm-saam_1985.66.370	SAAM	Magnificent Clay Bluffs, 1800 Miles above St. Louis	1.0	SAAM-1985.66.370_1	Painting	oil on canvas	George Catlin, born Wilkes-Barre, PA 1796-died Jersey City, NJ 1872	1832	Mountains|Western|Landscapes|Rivers
edanmdm-saam_1983.90.233	SAAM	Pirates Cove	1.0	SAAM-1983.90.233_1	Painting	oil on canvas mounted on paperboard	Unidentified	n.d.	Pirates Cove|Landscapes|Coasts|Waterscapes|Inlet
edanmdm-saam_2005.14	SAAM	The Lovers' Boat	1.0	SAAM-2005.14_1	Painting	oil on wood	Albert Pinkham Ryder, born New Bedford, MA 1847-died New York City 1917	ca. 1881	Landscapes|Boats and boating|Architecture|Sailboats|Outer space|Lakes
edanmdm-saam_1962.4.15	SAAM	Windmills	1.0	SAAM-1962.4.15_1	Painting	opaque watercolor on paper mounted on paperboard	William Henry Holmes, born Cadiz, OH 1846-died Royal Oak, MI 1933	n.d.	Landscapes|Industrialization|Architecture|Windmill|Forests and forestry
edanmdm-saam_1962.13.9	SAAM	Tower, San Francisco Romano, Rome	1.0	SAAM-1962.13.9_1	Painting	watercolor and pencil on paper	Cass Gilbert, born Zanesville, OH 1858-died Brockenhurst, England 1934	1898	Architecture|Santa Francesca Romana|Religion|Cityscapes|Tower|Detail
edanmdm-saam_1930.12.60	SAAM	Folded Strata, a Great Geological Arch, Colorado	1.0	SAAM-1930.12.60_1	Painting	watercolor and pencil on paper	William Henry Holmes, born Cadiz, OH 1846-died Royal Oak, MI 1933	1874	Mountains|Landscapes|Natural arch
edanmdm-saam_1983.95.190	SAAM	Gateway, Tangier	1.0	SAAM-1983.95.190_1	Painting	oil on plywood	Henry Ossawa Tanner, born Pittsburgh, PA 1859-died Paris, France 1937	ca. 1910	Tangier|Landscapes|Wall|Roads|Architecture|Gate|Detail
edanmdm-saam_1984.47	SAAM	The Wealth of Autumn	1.0	SAAM-1984.47_1	Painting	oil on canvas	Andrew John Henry Way, born Washington, DC 1826-died Baltimore, MD 1888	1869	Landscapes|Autumn|Fruit|Grape|Peach|Seasons|Allegory|Melon
edanmdm-saam_1967.6.20	SAAM	Trees	1.0	SAAM-1967.6.20_1	Painting	oil on canvas	H. Lyman Saÿen, born Philadelphia, PA 1875-died Philadelphia, PA 1918	ca. 1912-1914	Trees|Landscapes|Architecture|Domestic
edanmdm-saam_1915.11.76	SAAM	Landscape	1.0	SAAM-1915.11.76_2	Painting	watercolor	Paul Signac, French, born Paris, France 1863-died Paris, France 1935	1915	Trees|Water|Landscapes|Cities and towns
edanmdm-saam_1972.2.8	SAAM	Untitled	1.0	SAAM-1972.2.8_1	Painting	watercolor	Howard Russell Butler, born New York City 1856-died Princeton, NJ 1934		Landscapes|Roof|Coasts|Roads|Architecture|Domestic|Detail|Dwellings
edanmdm-saam_1988.30	SAAM	Rock Creek, Winter	1.0	SAAM-1988.30_1	Painting	watercolor on paper	Edgar Nye, born Richmond, VA 1879-died Washington, DC 1943	ca. 1920-1929	Weather|Landscapes|Winter|Snow|Rock Creek Park|Seasons|Parks
edanmdm-saam_1962.13.69	SAAM	Bell Tower, Italy	1.0	SAAM-1962.13.69_1	Painting	watercolor and pencil on paper	Cass Gilbert, born Zanesville, OH 1858-died Brockenhurst, England 1934	1933	Landscapes|Animals|Architecture|Religion|Birds|Bell tower|Church buildings
edanmdm-saam_1983.83.280	SAAM	Nevin, North Wales	1.0	SAAM-1983.83.280_1	Painting	watercolor and pencil on paper	George Elbert Burr, born Monroe Falls, OH 1859-died Phoenix, AZ 1939	1899	Landscapes|Coasts|Wales|Nevin
edanmdm-saam_1914.3.1	SAAM	The Waterfall	1.0	SAAM-1914.3.1_1	Painting	oil on canvas	Addison Thomas Millar, born Warren, OH 1860-died South Norwalk, CT 1913	1910	Water|Landscapes|Waterfalls|Rocks|Forests and forestry
edanmdm-saam_1983.104.2	SAAM	Bright Scene of Cattle near Stream	1.0	SAAM-1983.104.2_2	Painting	oil on canvas	Edward Mitchell Bannister, born St. Andrews, New Brunswick, Canada 1828-died Providence, RI 1901	n.d.	Landscapes|Animals|Cattle|Rivers
edanmdm-saam_1983.95.131	SAAM	Untitled (mountainous landscape with rock and stream in foreground)	1.0	SAAM-1983.95.131_1	Painting	oil on canvas	Edward Mitchell Bannister, born St. Andrews, New Brunswick, Canada 1828-died Providence, RI 1901	n.d.	Weather|Landscapes|Cloud|Rocks|Rivers
edanmdm-saam_1983.95.60	SAAM	Swale Land	1.0	SAAM-1983.95.60_1	Painting	oil on canvas	Edward Mitchell Bannister, born St. Andrews, New Brunswick, Canada 1828-died Providence, RI 1901	1898	Trees|Landscapes|Marshes|Lakes
edanmdm-saam_1966.31.20	SAAM	Winter Magic	1.0	SAAM-1966.31.20_1	Painting	oil on linen	C. Jac Young, born Rodenbach, Germany 1880-died Weehawken, NJ 1940	ca. 1933-1934	Water|Landscapes|Winter|Farms|Public Works of Art Project|New Deal, 1933-1939|Seasons
edanmdm-saam_1965.11.2	SAAM	Beach Scene	1.0	SAAM-1965.11.2_1	Painting	oil on linen	William Glackens, born Philadelphia, PA 1870-died Westport, CT 1938	before 1930	Trees|Landscapes|Boats and boating|Coasts|Architecture|Sailboats|Beaches|Wharf
edanmdm-saam_1977.1.6	SAAM	Untitled	1.0	SAAM-1977.1.6_1	Painting	oil on canvas	Jasper Francis Cropsey, born Rossville, NY 1823-died Hastings-on-Hudson, NY 1900	1876	Landscapes|Autumn|Forests and forestry|Seasons
edanmdm-saam_1980.133.16	SAAM	Iowa Farm	1.0	SAAM-1980.133.16_1	Painting	watercolor on paper	Ruth Ziegler, n.d.	n.d.	Landscapes|Iowa|Animals|Architecture|Farms|Farmhouse|Domestic|Birds|Chicken|Fence|Detail|Pig
edanmdm-saam_1983.83.189	SAAM	Sunset, Caernarvon, North Wales	1.0	SAAM-1983.83.189_1	Painting	watercolor on paper	George Elbert Burr, born Monroe Falls, OH 1859-died Phoenix, AZ 1939	1899	Sunset|Landscapes|Caernarvon|Wales|Time
edanmdm-saam_1967.136.5	SAAM	Western Landscape	1.0	SAAM-1967.136.5_1	Painting	oil on paper mounted on paperboard	John Frederick Kensett, born Cheshire, CT 1816-died New York City 1872	1870	Mountains|Western|Landscapes
edanmdm-saam_1962.13.62	SAAM	Compton Castle, Devonshire, England	1.0	SAAM-1962.13.62_1	Painting	watercolor and pencil on paper	Cass Gilbert, born Zanesville, OH 1858-died Brockenhurst, England 1934	1928	Path|Landscapes|Roads|Architecture|Castles|Compton Castle
edanmdm-saam_1909.7.39	SAAM	An Abandoned Farm	1.0	SAAM-1909.7.39_2	Painting	oil on canvas	Ernest Lawson, born Halifax, Nova Scotia, Canada 1873-died Miami, FL 1939	ca. 1908	Landscapes|Roads|Architecture|Farms|Farmhouse|Domestic|Fence|Detail
edanmdm-saam_1962.13.75	SAAM	The Tower, Cathedral of Torcello	1.0	SAAM-1962.13.75_1	Painting	watercolor, pencil and charcoal on paper	Cass Gilbert, born Zanesville, OH 1858-died Brockenhurst, England 1934	1898-1916	Architecture|Canals|Religion|Cityscapes|Tower|Cathedral of Torcello|Waterscapes|Church buildings|Detail
edanmdm-saam_1969.192.12	SAAM	Village Church and Cemetery, Brittany	1.0	SAAM-1969.192.12_1	Painting	oil on canvas	Frank Edwin Scott, born Buffalo, NY 1863-died Paris, France 1929	n.d.	Landscapes|Architecture|Religion|Brittany|Cemetery|Church buildings
edanmdm-saam_1989.87	SAAM	Untitled (Harbor Scene)	1.0	SAAM-1989.87_2	Painting	oil on canvas mounted on paperboard	Unidentified	n.d.	Boats and boating|Coasts|Architecture|Sailboats|Cityscapes|Harbors|Waterscapes
edanmdm-saam_1952.13.6	SAAM	Allee dans le Parc	1.0	SAAM-1952.13.6_1	Painting	oil on canvas	Alice Pike Barney, born Cincinnati, OH 1857-died Los Angeles, CA 1931	ca. 1906	Landscapes|Roads|Parks
edanmdm-saam_1983.95.158	SAAM	Pompeii	1.0	SAAM-1983.95.158_1	Painting	oil on canvas	Robert S. Duncanson, born Seneca County, NY 1821/22-died Detroit, MI 1872	1855	Volcano|Ruins|Landscapes|Pompeii|Architecture|Column|Cityscapes|Figure(s) in exterior|Detail
edanmdm-saam_1983.95.164	SAAM	Scottish Landscape	1.0	SAAM-1983.95.164_2	Painting	oil on canvas	Robert S. Duncanson, born Seneca County, NY 1821/22-died Detroit, MI 1872	1871	Mountains|Landscapes|Animals|Rivers
edanmdm-saam_1964.1.43	SAAM	Filly and Colt	1.0	SAAM-1964.1.43_1	Painting	oil on canvas	Frank Stamato, born Philadelphia, PA 1897-died Philadelphia, PA 1939	1934	Landscapes|Animals|Roads|Horses|Public Works of Art Project|New Deal, 1933-1939
edanmdm-saam_1974.28.78	SAAM	Untitled (Seascape with Houses on Beach)	1.0	SAAM-1974.28.78_1-000001	Painting	oil on fiberboard	Unidentified (American)		Landscapes|Boats and boating|Architecture|Sailboats|Domestic|Beaches|Dwellings
edanmdm-saam_1979.109	SAAM	A Tuscan Farm	1.0	SAAM-1979.109_1	Painting	oil on wood	Edward Bruce, born Dover Plains, NY 1879-died Hollywood, FL 1943	ca. 1926-1931	Landscapes|Farms|Tuscany
edanmdm-saam_1964.1.130	SAAM	Spillway, Ashokan Dam	1.0	SAAM-1964.1.130_1	Painting	oil on canvas	Arnold Wiltz, born Berlin, Germany 1889-died Kingston, NY 1937	1934	Bridges|Industrialization|Landscapes|Architecture|Waterwork|Public Works of Art Project|New Deal, 1933-1939
edanmdm-saam_1983.83.277	SAAM	Venice	1.0	SAAM-1983.83.277_1	Painting	watercolor on paper	George Elbert Burr, born Monroe Falls, OH 1859-died Phoenix, AZ 1939	1900	Boats and boating|Landscapes|Coasts|Architecture|Sailboats|Waterscapes
edanmdm-saam_1957.3.4	SAAM	Smoke from the City	1.0	SAAM-1957.3.4_1	Painting	watercolor	Robert Burns Wilson, born Parker, PA 1850-died New York City 1916	n.d.	Weather|Landscapes|Rivers|Fog
edanmdm-saam_1983.83.194	SAAM	Near Villeneuve, Suisse	1.0	SAAM-1983.83.194_1	Painting	watercolor and pencil on paper	George Elbert Burr, born Monroe Falls, OH 1859-died Phoenix, AZ 1939	1898	Mountains|Landscapes|Villeneuve
edanmdm-saam_1977.1.4	SAAM	Untitled	1.0	SAAM-1977.1.4_1	Painting	oil on canvas	Jasper Francis Cropsey, born Rossville, NY 1823-died Hastings-on-Hudson, NY 1900	1880	Landscapes|Animals|Cattle|Plains
edanmdm-saam_1972.107	SAAM	Luncheon Still Life	1.0	SAAM-1972.107_1	Painting	oil on canvas	John F. Francis, born Philadelphia, PA 1808-died Jeffersonville, PA 1886	ca. 1860	Wine and wine making|Landscapes|Fruit|Grape|Containers|Foodstuff|Dish|Nut|Orange
edanmdm-saam_1983.95.90	SAAM	Untitled (landscape with rock in foreground and roof with steeple, lake in background)	1.0	SAAM-1983.95.90_2	Painting	oil on canvas	Edward Mitchell Bannister, born St. Andrews, New Brunswick, Canada 1828-died Providence, RI 1901	n.d.	Landscapes|Roof|Architecture|Lakes|Religion|Rocks|Church buildings|Detail|Steeple
edanmdm-saam_1977.1.1B	SAAM	Untitled	1.0	SAAM-1977.1.1B_1	Painting	watercolor on paper	Jasper Francis Cropsey, born Rossville, NY 1823-died Hastings-on-Hudson, NY 1900	ca. 1875-1880	Water|Weather|Landscapes
edanmdm-saam_1983.95.205	SAAM	The Wreck	1.0	SAAM-1983.95.205_1	Painting	oil on wood	Henry Ossawa Tanner, born Pittsburgh, PA 1859-died Paris, France 1937	n.d.	Boats and boating|Architecture|Disasters|Sailboats|Waterscapes|Shipwreck
edanmdm-saam_1985.66.311	SAAM	St. Louis from the River Below	1.0	SAAM-1985.66.311_1	Painting	oil on canvas	George Catlin, born Wilkes-Barre, PA 1796-died Jersey City, NJ 1872	1832-1833	Western|Boats and boating|Landscapes|Missouri River|Cityscapes|Rivers|St. Louis|Waterscapes
edanmdm-saam_1967.6.10	SAAM	Garden	1.0	SAAM-1967.6.10_1	Painting	oil on canvas	H. Lyman Saÿen, born Philadelphia, PA 1875-died Philadelphia, PA 1918	ca. 1915	Landscapes|Gardens
edanmdm-saam_1909.7.19	SAAM	The Harvest Moon	1.0	SAAM-1909.7.19_2	Painting	oil on canvas	Charles Melville Dewey, born Lowville, NY 1849-died New York City 1937	ca. 1908	Landscapes|Evening|Autumn|Architecture|Moon|Outer space|Domestic|Time|Seasons|Dwellings
edanmdm-saam_1985.66.424	SAAM	Buffalo Bulls Fighting in Running Season, Upper Missouri	1.0	SAAM-1985.66.424_1	Painting	oil on canvas	George Catlin, born Wilkes-Barre, PA 1796-died Jersey City, NJ 1872	1837-1839	Western|Landscapes|Animals|Missouri River|Rivers|Buffaloes
edanmdm-saam_1973.155	SAAM	Forest Interior with Stream	1.0	SAAM-1973.155_1	Painting	oil on canvas	John Frederick Kensett, born Cheshire, CT 1816-died New York City 1872	ca. 1860-1870	Landscapes|Forests and forestry|Rivers
edanmdm-saam_1909.7.27	SAAM	Spring, Navesink Highlands	1.0	SAAM-1909.7.27_1	Painting	oil on canvas	Childe Hassam, born Dorchester, MA 1859-died East Hampton, NY 1935	1908	Navesink River|Landscapes|Forests and forestry|Seasons|Rivers|Spring|Navesink
